Trans_Date,Category,Sub_Category,Trans_Description,Trans_Amount,Year,Month_Number,Day_Number
2020-03-25,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-12.0,2020,3,25
2020-03-25,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-0.5,2020,3,25
2020-03-25,Food:Take Away,Equis,Equis,-22.4,2020,3,25
2020-03-25,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,11.99,2020,3,25
2020-03-25,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,12.0,2020,3,25
2020-03-25,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,0.5,2020,3,25
2020-03-28,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-14.99,2020,3,28
2020-03-28,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-0.07,2020,3,28
2020-03-28,Self,Google Play,Google Play,-9.99,2020,3,28
2020-03-28,Computer,HP Printer Ink,HP Printer Ink,-24.99,2020,3,28
2020-03-28,Shopping,Tesco,Tesco,-0.95,2020,3,28
2020-03-28,Mobile:Mobile Phone Bills,EE,EE,-62.28,2020,3,28
2020-03-28,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,0.07,2020,3,28
2020-03-30,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-39.21,2020,3,30
2020-03-30,Ice Hockey:Spending,Ice Hockey,Ice Hockey,-10.0,2020,3,30
2020-03-30,Food:Take Away,7 Spice,7 Spice,-14.5,2020,3,30
2020-03-30,Shopping,Asda,Asda,-29.02,2020,3,30
2020-03-30,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,39.21,2020,3,30
2020-03-30,Family:June,Keyring Of Tanski,Keyring Of Tanski,-39.21,2020,3,30
2020-03-31,Bank:Bank Charges,Nationwide Subscription,Nationwide Subscription,-13.0,2020,3,31
2020-04-01,Household:Mortgage,Mortgage,Mortgage,-727.91,2020,4,1
2020-04-01,Food:Take Away,Marini,Marini,-9.0,2020,4,1
2020-04-02,Insurance,Scottish Power,Scottish Power,-13.0,2020,4,2
2020-04-02,Household:TV,TV Licence,TV Licence,-11.5,2020,4,2
2020-04-03,Car:Car Loan,FCA - Fiat Loan,FCA - Fiat Loan,-179.69,2020,4,3
2020-04-03,Household:Phone - Broadband,BT,BT,-88.97,2020,4,3
2020-04-04,Family:Liam,Liam,Liam,-20.0,2020,4,4
2020-04-04,Insurance:Life Insurance,L&G,L&G,-16.84,2020,4,4
2020-04-04,Household:Mortgage,Mortgage Express,Mortgage Express,-550.0,2020,4,4
2020-04-06,Food:Take Away,7 Spice,7 Spice,-30.0,2020,4,6
2020-04-06,Ice Hockey:Spending,Ice Hockey,Ice Hockey,-10.0,2020,4,6
2020-04-06,Family:Tanski,L&G Tanski Insurance,L&G Tanski Insurance,-22.75,2020,4,6
2020-04-07,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,305.38,2020,4,7
2020-04-07,Household:Council Tax,South Lanarkshire Council,South Lanarkshire Council,-262.15,2020,4,7
2020-04-07,Transfer (Outward),Transfer to Nationwide Credit Card,Transfer to Nationwide Credit Card,-305.38,2020,4,7
2020-04-07,Household:Gas - Electricity,Octopus,Octopus,-73.4,2020,4,7
2020-04-08,Travel:Fuel,Petrol,Petrol,-48.43,2020,4,8
2020-04-08,Shopping,Shopping,Shopping,-36.08,2020,4,8
2020-04-09,Charity,Guide Dogs,Guide Dogs,-10.0,2020,4,9
2020-04-09,Household:TV,Disney+,Disney+,-59.99,2020,4,9
2020-04-09,Ice Hockey:Away Games,Hotels.com,Hotels.com,350.97,2020,4,9
2020-04-13,Food:Take Away,7 Spice,7 Spice,-16.0,2020,4,13
2020-04-13,Shopping,Shopping,Shopping,-2.58,2020,4,13
2020-04-13,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-1.91,2020,4,13
2020-04-13,Food:Take Away,7 Spice,7 Spice,-27.8,2020,4,13
2020-04-13,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,1.91,2020,4,13
2020-04-14,Charity,Bellshill Athletic,Bellshill Athletic,-11.5,2020,4,14
2020-04-16,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-59.99,2020,4,16
2020-04-16,Household:Mortgage,Mortgage,Mortgage,6.19,2020,4,16
2020-04-16,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,59.99,2020,4,16
2020-04-18,Insurance,Credit Expert,Credit Expert,-14.99,2020,4,18
2020-04-18,Food:Take Away,7 Spice,7 Spice,-25.3,2020,4,18
2020-04-18,Family:Tanski,Vets,Vets,-15.36,2020,4,18
2020-04-20,Income,Salary,Salary,3453.37,2020,4,20
2020-04-21,Shopping,Shopping,Shopping,-5.0,2020,4,21
2020-04-21,Self,Google Music,Google Music,-11.99,2020,4,21
2020-04-21,Family:Liam,Sony,Sony,-7.99,2020,4,21
2020-04-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3150.0,2020,4,22
2020-04-22,Transfer (Inward),Transfer from BoS,Transfer from BoS,3150.0,2020,4,22
2020-04-22,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-1.35,2020,4,22
2020-04-22,Shopping,Shopping,Shopping,-13.75,2020,4,22
2020-04-22,Self,Google Play,Google Play,-1.62,2020,4,22
2020-04-22,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,1.35,2020,4,22
2020-04-23,Self,Samsung,Samsung,-1.61,2020,4,23
2020-04-23,Self,Samsung,Samsung,-1.0,2020,4,23
2020-04-23,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-11.99,2020,4,23
2020-04-23,Food:Take Away,Marini,Marini,-11.89,2020,4,23
2020-04-23,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,11.99,2020,4,23
2020-04-24,Self,Samsung,Samsung,-1.13,2020,4,24
2020-04-24,Self,Samsung,Samsung,-1.22,2020,4,24
2020-04-24,Self,Samsung,Samsung,-1.0,2020,4,24
2020-04-24,Self,Samsung,Samsung,-1.0,2020,4,24
2020-04-24,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-1.62,2020,4,24
2020-04-24,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-7.99,2020,4,24
2020-04-24,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-12.0,2020,4,24
2020-04-24,Family:Liam,Spotify,Spotify,-14.99,2020,4,24
2020-04-24,Computer,1&1 Internet,1&1 Internet,-12.0,2020,4,24
2020-04-24,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,1.62,2020,4,24
2020-04-24,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,7.99,2020,4,24
2020-04-24,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,12.0,2020,4,24
2020-04-24,Family:Mum - Dad,Amazon,Amazon,-18.25,2020,4,24
2020-04-24,Family:Mum - Dad,Amazon,Amazon,-17.88,2020,4,24
2020-04-27,Self,Google Play,Google Play,-9.98,2020,4,27
2020-04-27,Food:Take Away,Just Eat,Just Eat,-21.3,2020,4,27
2020-04-28,Computer,HP Printer Ink,HP Printer Ink,-58.99,2020,4,28
2020-04-28,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-0.81,2020,4,28
2020-04-28,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-14.99,2020,4,28
2020-04-28,Mobile:Mobile Phone Bills,EE,EE,-64.51,2020,4,28
2020-04-28,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,14.99,2020,4,28
2020-04-28,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,0.81,2020,4,28
2020-04-29,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-300.0,2020,4,29
2020-04-29,Self,Samsung,Samsung,-1.19,2020,4,29
2020-04-29,Self,Samsung,Samsung,-0.79,2020,4,29
2020-04-29,Self,Samsung,Samsung,-1.1,2020,4,29
2020-04-29,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,6.96,2020,4,29
2020-04-29,Transfer (Inward),Transfer from BoS,Transfer from BoS,300.0,2020,4,29
2020-04-29,Transfer (Outward),Transfer to Nationwide Credit Card,Transfer to Nationwide Credit Card,-6.96,2020,4,29
2020-04-30,Bank:Bank Charges,Nationwide Subscription,Nationwide Subscription,-13.0,2020,4,30
2020-05-01,Household:Mortgage,Mortgage,Mortgage,-721.72,2020,5,1
2020-05-01,Household:TV,TV Licence,TV Licence,-13.2,2020,5,1
2020-05-01,Insurance,Scottish Power,Scottish Power,-13.0,2020,5,1
2020-05-01,Car,Dvla,Dvla,-20.0,2020,5,1
2020-05-01,Food:Take Away,Fiondas,Fiondas,-14.25,2020,5,1
2020-05-01,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-1300.0,2020,5,1
2020-05-01,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,1300.0,2020,5,1
2020-05-02,Family:Mum - Dad,Amazon,Amazon,-9.21,2020,5,2
2020-05-03,Self,Samsung,Samsung,-0.8,2020,5,3
2020-05-04,Family:Liam,Liam,Liam,-20.0,2020,5,4
2020-05-04,Insurance:Life Insurance,L&G,L&G,-16.84,2020,5,4
2020-05-04,Ice Hockey:Spending,Ice Hockey,Ice Hockey,-10.0,2020,5,4
2020-05-04,Household:Phone - Broadband,BT,BT,-90.3,2020,5,4
2020-05-04,Car:Car Loan,FCA - Fiat Loan,FCA - Fiat Loan,-179.69,2020,5,4
2020-05-04,Household:Mortgage,Mortgage Express,Mortgage Express,-550.0,2020,5,4
2020-05-04,Family:Tanski,L&G Tanski Insurance,L&G Tanski Insurance,-22.75,2020,5,4
2020-05-04,Shopping,Shopping,Shopping,-1.99,2020,5,4
2020-05-04,Food:Take Away,Just Eat,Just Eat,-23.8,2020,5,4
2020-05-04,Self,Google Play,Google Play,-1.69,2020,5,4
2020-05-04,Self,Google Play,Google Play,-1.79,2020,5,4
2020-05-05,Food:Take Away,7 Spice,7 Spice,-25.0,2020,5,5
2020-05-05,Household,Amazon,Amazon,-12.99,2020,5,5
2020-05-05,Household,Amazon,Amazon,-99.99,2020,5,5
2020-05-06,Self,Samsung,Samsung,-0.79,2020,5,6
2020-05-06,Household:Maintenance,Homebase,Homebase,-16.5,2020,5,6
2020-05-06,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-1.69,2020,5,6
2020-05-06,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-1.79,2020,5,6
2020-05-06,Family:Liam,Playstation Games,Playstation Games,-18.99,2020,5,6
2020-05-06,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,1.69,2020,5,6
2020-05-06,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,1.79,2020,5,6
2020-05-07,Household:Gas - Electricity,Octopus,Octopus,-55.93,2020,5,7
2020-05-07,Household:Council Tax,South Lanarkshire Council,South Lanarkshire Council,-260.0,2020,5,7
2020-05-07,Self,Google Play,Google Play,-0.79,2020,5,7
2020-05-08,Self,Samsung,Samsung,-1.14,2020,5,8
2020-05-08,Self,Samsung,Samsung,-1.15,2020,5,8
2020-05-09,Charity,Guide Dogs,Guide Dogs,-10.0,2020,5,9
2020-05-09,Shopping,Shopping,Shopping,-40.78,2020,5,9
2020-05-11,Food:Take Away,7 Spice,7 Spice,-13.7,2020,5,11
2020-05-11,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-18.99,2020,5,11
2020-05-11,Family:Liam,Playstation Games,Playstation Games,-44.99,2020,5,11
2020-05-11,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,18.99,2020,5,11
2020-05-11,Family:June,Kindle Book,Kindle Book,-4.99,2020,5,11
2020-05-12,Car:Car Insurance,Car Insurance Fiat,Car Insurance Fiat,-172.48,2020,5,12
2020-05-12,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-1.89,2020,5,12
2020-05-12,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-0.79,2020,5,12
2020-05-12,Shopping,Sainsbury Shopping,Sainsbury Shopping,-27.65,2020,5,12
2020-05-12,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,0.79,2020,5,12
2020-05-12,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,1.89,2020,5,12
2020-05-14,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-44.99,2020,5,14
2020-05-14,Food:Take Away,7 Spice,7 Spice,-27.6,2020,5,14
2020-05-14,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,44.99,2020,5,14
2020-05-15,Family:Tanski,Pets @ Home,Pets @ Home,-17.99,2020,5,15
2020-05-15,Mobile:Mobile Phone Bills,Mobile Phone Lens,Mobile Phone Lens,-9.99,2020,5,15
2020-05-16,Family:Tanski,Poo Bags,Poo Bags,-12.99,2020,5,16
2020-05-18,Insurance,Credit Expert,Credit Expert,-14.99,2020,5,18
2020-05-19,Household,Carpet Cleaner,Carpet Cleaner,-57.48,2020,5,19
2020-05-20,Income,Salary,Salary,3453.79,2020,5,20
2020-05-20,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-0.42,2020,5,20
2020-05-20,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,0.42,2020,5,20
2020-05-21,Family:June,Louis Vitton Scarf,Louis Vitton Scarf,-325.0,2020,5,21
2020-05-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3450.0,2020,5,22
2020-05-22,Self,Google Music,Google Music,-11.99,2020,5,22
2020-05-22,Transfer (Inward),Transfer from BoS,Transfer from BoS,3450.0,2020,5,22
2020-05-23,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,6.96,2020,5,23
2020-05-23,Transfer (Outward),Transfer to Sainsburys Credit Card,Transfer to Sainsburys Credit Card,-88.64,2020,5,23
2020-05-23,Transfer (Outward),Transfer to Nationwide Credit Card,Transfer to Nationwide Credit Card,-6.96,2020,5,23
2020-05-23,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,88.64,2020,5,23
2020-05-24,Computer,1&1 Internet,1&1 Internet,-12.0,2020,5,24
2020-05-24,Family:Liam,Spotify,Spotify,-14.99,2020,5,24
2020-05-25,Shopping,Shopping,Shopping,-22.7,2020,5,25
2020-05-25,Self,Playstation,Playstation,-349.99,2020,5,25
2020-05-25,Self,Playstation Games,Playstation Games,-15.99,2020,5,25
2020-05-25,Self,Playstation Games,Playstation Games,-23.99,2020,5,25
2020-05-25,Self,Playstation Games,Playstation Games,-49.99,2020,5,25
2020-05-25,Family:June,Funky Pigeon,Funky Pigeon,-4.22,2020,5,25
2020-05-25,Food:Take Away,7 Spice,7 Spice,-33.6,2020,5,25
2020-05-25,Family:June,Radley,Radley,-138.0,2020,5,25
2020-05-26,Shopping,Asda,Asda,-2.65,2020,5,26
2020-05-26,Shopping,Asda,Asda,-6.0,2020,5,26
2020-05-26,Family:June,Flowers,Flowers,-45.99,2020,5,26
2020-05-27,Shopping,Shopping,Shopping,-2.95,2020,5,27
2020-05-27,Food:Take Away,Equis,Equis,-14.25,2020,5,27
2020-05-28,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-138.0,2020,5,28
2020-05-28,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-12.0,2020,5,28
2020-05-28,Mobile:Mobile Phone Bills,EE,EE,-65.75,2020,5,28
2020-05-28,Self,Google Music,Google Music,-9.99,2020,5,28
2020-05-28,Computer,HP Printer Ink,HP Printer Ink,-16.99,2020,5,28
2020-05-28,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-14.99,2020,5,28
2020-05-28,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,138.0,2020,5,28
2020-05-28,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,12.0,2020,5,28
2020-05-28,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,14.99,2020,5,28
2020-05-29,Computer,Mcafee,Mcafee,-89.99,2020,5,29
2020-05-29,Self,Playstation Cables,Playstation Cables,-15.98,2020,5,29
2020-05-31,Bank:Bank Charges,Nationwide Subscription,Nationwide Subscription,-13.0,2020,5,31
2020-06-01,Household:Mortgage,Mortgage,Mortgage,-721.72,2020,6,1
2020-06-01,Travel:Fuel,Petrol,Petrol,-29.13,2020,6,1
2020-06-01,Ice Hockey:Spending,Ice Hockey,Ice Hockey,-10.0,2020,6,1
2020-06-01,Food:Take Away,7 Spice,7 Spice,-28.3,2020,6,1
2020-06-01,Food:Lunch,KFC,KFC,-32.16,2020,6,1
2020-06-01,Household:TV,TV Licence,TV Licence,-13.2,2020,6,1
2020-06-01,Insurance,Scottish Power,Scottish Power,-19.5,2020,6,1
2020-06-03,Car:Car Loan,FCA - Fiat Loan,FCA - Fiat Loan,-179.69,2020,6,3
2020-06-03,Household:Phone - Broadband,BT,BT,-89.69,2020,6,3
2020-06-03,Shopping,Shopping,Shopping,-1.7,2020,6,3
2020-06-03,Family:Tanski,L&G Tanski Insurance,L&G Tanski Insurance,-22.75,2020,6,3
2020-06-03,Household,B&Q,B&Q,-25.52,2020,6,3
2020-06-03,Charity,Just Giving,Just Giving,-11.5,2020,6,3
2020-06-04,Household:Mortgage,Mortgage Express,Mortgage Express,-550.0,2020,6,4
2020-06-04,Family:Liam,Liam,Liam,-20.0,2020,6,4
2020-06-04,Insurance:Life Insurance,L&G,L&G,-16.84,2020,6,4
2020-06-06,Household:Move,Springfield Homes,Springfield Homes,-250.0,2020,6,6
2020-06-06,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-3.19,2020,6,6
2020-06-06,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,3.19,2020,6,6
2020-06-08,Household:Maintenance,Newton Property,Newton Property,-292.04,2020,6,8
2020-06-08,Charity,Guide Dogs,Guide Dogs,-10.0,2020,6,8
2020-06-08,Household:Gas - Electricity,Octopus,Octopus,-55.93,2020,6,8
2020-06-08,Household:Council Tax,South Lanarkshire Council,South Lanarkshire Council,-260.0,2020,6,8
2020-06-08,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-11.5,2020,6,8
2020-06-08,Food:Take Away,7 Spice,7 Spice,-28.3,2020,6,8
2020-06-08,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,11.5,2020,6,8
2020-06-08,Self,Nike Training Shoes,Nike Training Shoes,-89.97,2020,6,8
2020-06-08,Self,Nike Training Shoes,Nike Training Shoes,-78.97,2020,6,8
2020-06-09,Household:Move,Carpet Fitter,Carpet Fitter,-30.0,2020,6,9
2020-06-09,Household:Move,Carpet,Carpet,-82.0,2020,6,9
2020-06-10,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-89.97,2020,6,10
2020-06-10,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,89.97,2020,6,10
2020-06-12,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-2470.0,2020,6,12
2020-06-12,Income,Salary -  Bonus,Salary -  Bonus,2460.68,2020,6,12
2020-06-12,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-78.97,2020,6,12
2020-06-12,Transfer (Inward),Transfer from BoS,Transfer from BoS,2470.0,2020,6,12
2020-06-12,Family:June,June,June,-750.0,2020,6,12
2020-06-12,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,78.97,2020,6,12
2020-06-14,Self,Brain Metrix,Brain Metrix,-14.99,2020,6,14
2020-06-15,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-0.7,2020,6,15
2020-06-15,Food:Take Away,7 Spice,7 Spice,-28.3,2020,6,15
2020-06-15,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,0.7,2020,6,15
2020-06-16,Self,Samsung,Samsung,-2.04,2020,6,16
2020-06-16,Food:Take Away,7 Spice,7 Spice,-19.9,2020,6,16
2020-06-17,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-14.99,2020,6,17
2020-06-17,Family:Tanski,Pets @ Home,Pets @ Home,-41.99,2020,6,17
2020-06-17,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,14.99,2020,6,17
2020-06-18,Insurance,Credit Expert,Credit Expert,-14.99,2020,6,18
2020-06-18,Car,Parking Fine,Parking Fine,-60.0,2020,6,18
2020-06-18,Household:Move,Survey,Survey,-600.0,2020,6,18
2020-06-19,Income,Salary,Salary,3453.57,2020,6,19
2020-06-20,Food:Take Away,Pizza Daddy,Pizza Daddy,-26.0,2020,6,20
2020-06-22,Transfer (Outward),Transfer to Nationwide,Transfer to Nationwide,-3450.0,2020,6,22
2020-06-22,Self,Google Music,Google Music,-11.99,2020,6,22
2020-06-22,Food:Take Away,7 Spice,7 Spice,-35.0,2020,6,22
2020-06-22,Travel:Fuel,Petrol,Petrol,-52.27,2020,6,22
2020-06-22,Transfer (Inward),Transfer from BoS,Transfer from BoS,3450.0,2020,6,22
2020-06-22,Computer,1&1 Internet,1&1 Internet,-12.0,2020,6,22
2020-06-23,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,108.01,2020,6,23
2020-06-23,Household:Move,Clyde Property,Clyde Property,-1000.0,2020,6,23
2020-06-23,Transfer (Outward),Transfer to Nationwide Credit Card,Transfer to Nationwide Credit Card,-108.01,2020,6,23
2020-06-24,Self,Samsung,Samsung,-3.49,2020,6,24
2020-06-24,Self,Samsung,Samsung,-1.18,2020,6,24
2020-06-24,Self,Samsung,Samsung,-0.81,2020,6,24
2020-06-24,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-12.0,2020,6,24
2020-06-24,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,12.0,2020,6,24
2020-06-24,Family:Liam,Spotify,Spotify,-14.99,2020,6,24
2020-06-26,Car,Dvla,Dvla,-80.0,2020,6,26
2020-06-26,Car,Nissan Deposit,Nissan Deposit,-1000.0,2020,6,26
2020-06-26,Household:Maintenance,Homebase,Homebase,-8.0,2020,6,26
2020-06-26,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-14.99,2020,6,26
2020-06-26,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,14.99,2020,6,26
2020-06-27,Family:June,Flowers,Flowers,-40.98,2020,6,27
2020-06-28,Mobile:Mobile Phone Bills,EE,EE,-64.66,2020,6,28
2020-06-28,Computer,HP Printer Ink,HP Printer Ink,-15.99,2020,6,28
2020-06-29,Food:Take Away,Pizza Daddy,Pizza Daddy,-24.0,2020,6,29
2020-06-29,Food:Take Away,Just Eat,Just Eat,-27.75,2020,6,29
2020-06-29,Shopping,Asda,Asda,-1.0,2020,6,29
2020-06-29,Entertainment,Amazon -  Music,Amazon -  Music,-12.99,2020,6,29
2020-06-30,Self,Google Amazon Music,Google Amazon Music,-13.99,2020,6,30
2020-06-30,Self,Google,Google,-9.99,2020,6,30
2020-06-30,Bank:Bank Charges,Nationwide Subscription,Nationwide Subscription,-13.0,2020,6,30
2020-06-30,Car:Car Insurance,Car Insurance Juke,Car Insurance Juke,-12.32,2020,6,30
2020-06-30,Self,Earbuds,Earbuds,-279.0,2020,6,30
2020-07-01,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,50.0,2020,7,1
2020-07-01,Family:Mum - Dad,Dad's Feet,Dad's Feet,-20.0,2020,7,1
2020-07-01,Household:Mortgage,Mortgage,Mortgage,-721.72,2020,7,1
2020-07-01,Household:TV,TV Licence,TV Licence,-13.2,2020,7,1
2020-07-01,Insurance,Scottish Power,Scottish Power,-19.5,2020,7,1
2020-07-01,Family:Mum - Dad,Dad,Dad,1000.0,2020,7,1
2020-07-01,Transfer (Outward),Transfer to Cash,Transfer to Cash,-50.0,2020,7,1
2020-07-01,Shopping,Asda,Asda,-15.15,2020,7,1
2020-07-01,Food:Take Away,Equis,Equis,-31.65,2020,7,1
2020-07-02,Household,Night Light,Night Light,-19.78,2020,7,2
2020-07-02,Household,Table Protector,Table Protector,-12.85,2020,7,2
2020-07-02,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-279.0,2020,7,2
2020-07-02,Transfer (Outward),Transfer to Savings Nationwide,Transfer to Savings Nationwide,-2.18,2020,7,2
2020-07-02,Ice Hockey:Spending,Glasgow Clan,Glasgow Clan,-20.0,2020,7,2
2020-07-02,Self,Tidal,Tidal,-19.99,2020,7,2
2020-07-02,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,279.0,2020,7,2
2020-07-02,Transfer (Inward),Transfer from Nationwide,Transfer from Nationwide,2.18,2020,7,2
2020-07-03,Car:Car Loan,FCA - Fiat Loan,FCA - Fiat Loan,-179.69,2020,7,3
2020-07-03,Family:Tanski,L&G Tanski Insurance,L&G Tanski Insurance,-22.75,2020,7,3
2020-07-03,Shopping,Amazon - Deodorant,Amazon - Deodorant,-11.35,2020,7,3
2020-07-03,Charity,Kerry,Kerry,-2.0,2020,7,3
2020-07-06,Household:Phone - Broadband,BT,BT,-79.13,2020,7,6
2020-07-06,Household:Mortgage,Mortgage Express,Mortgage Express,-550.0,2020,7,6
2020-07-06,Insurance:Life Insurance,L&G,L&G,-16.84,2020,7,6
2020-07-06,Family:Liam,Liam,Liam,-20.0,2020,7,6
2020-07-06,Food:Take Away,7 Spice,7 Spice,-29.0,2020,7,6
2020-07-07,Car,Car Tax June,Car Tax June,16.66,2020,7,7
2020-07-07,Family:Mum - Dad,HC One,HC One,-842.95,2020,7,7
2020-07-07,Household:Council Tax,South Lanarkshire Council,South Lanarkshire Council,-260.0,2020,7,7
2020-07-07,Transfer (Outward),Transfer to PayPal,Transfer to PayPal,-2.0,2020,7,7
